source,name_key,normalized_key,count,latin_binomial,original_name_keys,samples,normalized_samples
lnhpd,"bidens pilosa","bidens pilosa",1,true,"bidens pilosa","Bidens pilosa","bidens pilosa"
lnhpd,"arctium lappa","arctium lappa",1,true,"arctium lappa","Arctium lappa","arctium lappa"
lnhpd,"artemisia scoparia","artemisia scoparia",1,true,"artemisia scoparia","Artemisia scoparia","artemisia scoparia"
lnhpd,"triticum vulgare","triticum vulgare",1,false,"triticum vulgare","Triticum Vulgare","triticum vulgare"
lnhpd,"plantain","plantain",1,false,"plantain","Plantain","plantain"
lnhpd,"elettaria cardamomum var cardamomum","elettaria cardamomum var cardamomum",1,true,"elettaria cardamomum var cardamomum","Elettaria cardamomum var. cardamomum","elettaria cardamomum var cardamomum"
lnhpd,"cyclamen europaeum","cyclamen europaeum",1,true,"cyclamen europaeum","Cyclamen europaeum","cyclamen europaeum"
lnhpd,"sulphur iodatum","sulphur iodatum",1,true,"sulphur iodatum","Sulphur iodatum","sulphur iodatum"
lnhpd,"pulsatilla nigricans","pulsatilla nigricans",1,true,"pulsatilla nigricans","Pulsatilla nigricans","pulsatilla nigricans"
lnhpd,"ocimum tenuiflorum","ocimum tenuiflorum",1,true,"ocimum tenuiflorum","Ocimum tenuiflorum","ocimum tenuiflorum"
lnhpd,"ulmus rubra","ulmus rubra",1,true,"ulmus rubra","Ulmus rubra","ulmus rubra"
lnhpd,"capsicum frutescens","capsicum frutescens",1,true,"capsicum frutescens","Capsicum frutescens","capsicum frutescens"
lnhpd,"leonurus cardiaca","leonurus cardiaca",1,true,"leonurus cardiaca","Leonurus cardiaca","leonurus cardiaca"
lnhpd,"castanea sativa","castanea sativa",1,true,"castanea sativa","Castanea sativa","castanea sativa"
lnhpd,"2 amino 4 methylpentanoic acid","2 amino 4 methylpentanoic acid",1,false,"s 2 amino 4 methylpentanoic acid","(S)-2-amino-4-methylpentanoic acid","2 amino 4 methylpentanoic acid"
lnhpd,"bellis perennis","bellis perennis",1,true,"bellis perennis","Bellis perennis","bellis perennis"
lnhpd,"ascorbic acid","ascorbic acid",1,true,"ascorbic acid","Ascorbic acid","ascorbic acid"
lnhpd,"chelidonium majus","chelidonium majus",1,true,"chelidonium majus","Chelidonium majus","chelidonium majus"
lnhpd,"calcarea carbonica","calcarea carbonica",1,true,"calcarea carbonica","Calcarea carbonica","calcarea carbonica"
lnhpd,"gelsemium sempervirens","gelsemium sempervirens",1,true,"gelsemium sempervirens","Gelsemium sempervirens","gelsemium sempervirens"
lnhpd,"beta sitosterol","beta sitosterol",1,false,"beta sitosterol","Beta-Sitosterol","beta sitosterol"
lnhpd,"arctostaphylos uva ursi","arctostaphylos uva ursi",1,true,"arctostaphylos uva ursi","Arctostaphylos uva-ursi","arctostaphylos uva ursi"
lnhpd,"ligusticum chuanxiong hort","ligusticum chuanxiong hort",1,true,"ligusticum chuanxiong hort","Ligusticum chuanxiong Hort","ligusticum chuanxiong hort"
lnhpd,"picria fel terrae","picria fel terrae",1,true,"picria fel terrae","Picria fel-terrae","picria fel terrae"
lnhpd,"carbamide peroxide","carbamide peroxide",1,true,"carbamide peroxide","Carbamide peroxide","carbamide peroxide"
lnhpd,"ziziphus spinosa","ziziphus spinosa",1,true,"ziziphus spinosa","Ziziphus spinosa","ziziphus spinosa"
lnhpd,"citrus limon","citrus limon",1,true,"citrus limon","Citrus limon","citrus limon"
lnhpd,"sequoia gigantea","sequoia gigantea",1,true,"sequoia gigantea","Sequoia gigantea","sequoia gigantea"
lnhpd,"ammonia","ammonia",1,false,"ammonia","Ammonia","ammonia"
lnhpd,"polygala tenuifolia","polygala tenuifolia",1,true,"polygala tenuifolia","Polygala tenuifolia","polygala tenuifolia"
lnhpd,"crude oil","crude oil",1,false,"crude oil","Crude Oil","crude oil"
lnhpd,"bee pollen","bee pollen",1,true,"bee pollen","Bee pollen","bee pollen"
lnhpd,"concentrated desalinated inland sea water","concentrated desalinated inland sea water",1,true,"concentrated desalinated inland sea water","Concentrated desalinated Inland Sea water","concentrated desalinated inland sea water"
lnhpd,"lactuca virosa","lactuca virosa",1,true,"lactuca virosa","Lactuca virosa","lactuca virosa"
lnhpd,"schizochytrium spp","schizochytrium spp",1,true,"schizochytrium spp","Schizochytrium spp.","schizochytrium spp"
lnhpd,"tagetes erecta","tagetes erecta",1,true,"tagetes erecta","Tagetes erecta","tagetes erecta"
lnhpd,"n n methylglycine monohydrate","n n methylglycine monohydrate",1,false,"n aminoiminomethyl n methylglycine monohydrate","N-(aminoiminomethyl)-N-methylglycine monohydrate","n n methylglycine monohydrate"
lnhpd,"pteria martensii","pteria martensii",1,true,"pteria martensii","Pteria martensii","pteria martensii"
lnhpd,"fritillaria thunbergii","fritillaria thunbergii",1,true,"fritillaria thunbergii","Fritillaria thunbergii","fritillaria thunbergii"
lnhpd,"2 amino 5 pentanoic acid","2 amino 5 pentanoic acid",1,false,"2s 2 amino 5 amino imino methyl amino pentanoic acid","(2S)-2-Amino-5-{[amino(imino)methyl]amino}pentanoic acid","2 amino 5 pentanoic acid"
lnhpd,"rubus idaeus","rubus idaeus",1,true,"rubus idaeus","Rubus idaeus","rubus idaeus"
lnhpd,"sennoside a b","sennoside a b",1,false,"sennoside a b","Sennoside A&B","sennoside a b"
lnhpd,"alpha d galactoside galactohydrolase","alpha d galactoside galactohydrolase",1,true,"alpha d galactoside galactohydrolase","alpha-D-Galactoside galactohydrolase","alpha d galactoside galactohydrolase"
lnhpd,"psorinum","psorinum",1,false,"psorinum","Psorinum","psorinum"
lnhpd,"citrus medica","citrus medica",1,true,"citrus medica","Citrus medica","citrus medica"
lnhpd,"hydrogen peroxide hydrogen peroxide oxidoreductase","hydrogen peroxide hydrogen peroxide oxidoreductase",1,false,"hydrogen peroxide hydrogen peroxide oxidoreductase","Hydrogen-peroxide:hydrogen-peroxide oxidoreductase","hydrogen peroxide hydrogen peroxide oxidoreductase"
lnhpd,"actaea racemosa","actaea racemosa",1,true,"actaea racemosa","Actaea racemosa","actaea racemosa"
lnhpd,"malva verticillata","malva verticillata",1,true,"malva verticillata","Malva verticillata","malva verticillata"
lnhpd,"platycodon grandiflorus","platycodon grandiflorus",1,true,"platycodon grandiflorus","Platycodon grandiflorus","platycodon grandiflorus"
lnhpd,"punica granatum","punica granatum",1,true,"punica granatum","Punica granatum","punica granatum"
lnhpd,"green jasper","green jasper",1,true,"green jasper","Green jasper","green jasper"
lnhpd,"rhodonite","rhodonite",1,false,"rhodonite","Rhodonite","rhodonite"
lnhpd,"tarentula hispana","tarentula hispana",1,true,"tarentula hispana","Tarentula hispana","tarentula hispana"
lnhpd,"crab apple","crab apple",1,true,"crab apple","Crab apple","crab apple"
lnhpd,"paeonia anomala subsp veitchii","paeonia anomala subsp veitchii",1,true,"paeonia anomala subsp veitchii","Paeonia anomala subsp. veitchii","paeonia anomala subsp veitchii"
lnhpd,"mitchella repens","mitchella repens",1,true,"mitchella repens","Mitchella repens","mitchella repens"
lnhpd,"fritillaria cirrhosa","fritillaria cirrhosa",1,true,"fritillaria cirrhosa","Fritillaria cirrhosa","fritillaria cirrhosa"
lnhpd,"schizonepeta tenuifolia","schizonepeta tenuifolia",1,true,"schizonepeta tenuifolia","Schizonepeta tenuifolia","schizonepeta tenuifolia"
lnhpd,"poria","poria",1,false,"poria","Poria","poria"
lnhpd,"poly n acetyl 2 amino 2 deoxy 3 0 b d glucopyranurosy 4 sulfonyl d galactose","poly n acetyl 2 amino 2 deoxy 3 0 b d glucopyranurosy 4 sulfonyl d galactose",1,false,"poly 1 3 n acetyl 2 amino 2 deoxy 3 0 b d glucopyranurosy 4 and 6 sulfonyl d galactose","Poly-(1-3)-N-acetyl-2-amino-2-deoxy-3-0-B-D-glucopyranurosy-4-(and 6-)sulfonyl-D-galactose","poly n acetyl 2 amino 2 deoxy 3 0 b d glucopyranurosy 4 sulfonyl d galactose"
lnhpd,"5 hydroxy 2 7 chromen 4 one","5 hydroxy 2 7 chromen 4 one",1,false,"5 hydroxy 2 3 hydroxy 4 methoxyphenyl 7 o6 alpha l rhamnopyranosyl beta d glucopyranosyloxy chromen 4 one","5-Hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-(O6-alpha-L-rhamnopyranosyl-beta-D-glucopyranosyloxy)chromen-4-one","5 hydroxy 2 7 chromen 4 one"
lnhpd,"sepia","sepia",1,false,"sepia","Sepia","sepia"
lnhpd,"bulbus fritillariae cirrhosae","bulbus fritillariae cirrhosae",1,true,"bulbus fritillariae cirrhosae","Bulbus Fritillariae Cirrhosae","bulbus fritillariae cirrhosae"
lnhpd,"mezereum","mezereum",1,false,"mezereum","Mezereum","mezereum"
lnhpd,"calcium 2 oxopropanoate","calcium 2 oxopropanoate",1,false,"calcium 2 oxopropanoate","Calcium 2-oxopropanoate","calcium 2 oxopropanoate"
lnhpd,"populus tremula flos","populus tremula flos",1,true,"populus tremula flos","Populus tremula-flos","populus tremula flos"
lnhpd,"teucrium marum","teucrium marum",1,true,"teucrium marum","Teucrium marum","teucrium marum"
lnhpd,"aurum chloratum","aurum chloratum",1,true,"aurum chloratum","Aurum chloratum","aurum chloratum"
lnhpd,"cocculus indicus","cocculus indicus",1,true,"cocculus indicus","Cocculus indicus","cocculus indicus"
lnhpd,"carduus marianus","carduus marianus",1,true,"carduus marianus","Carduus marianus","carduus marianus"
lnhpd,"white phosphorus","white phosphorus",1,true,"white phosphorus","White phosphorus","white phosphorus"
lnhpd,"turnera diffusa","turnera diffusa",1,true,"turnera diffusa","Turnera diffusa","turnera diffusa"
lnhpd,"1 piperidine","1 piperidine",1,false,"1 2e 4e 5 1 3 benzodioxol 5 yl 1 oxo 2 4 pentadienyl piperidine","1-[(2E,4E)-5-(1,3-Benzodioxol-5-yl)-1-oxo-2,4-pentadienyl]piperidine","1 piperidine"
lnhpd,"disodium pyrophosphate","disodium pyrophosphate",1,true,"disodium pyrophosphate","Disodium pyrophosphate","disodium pyrophosphate"
lnhpd,"halibut liver oil","halibut liver oil",1,true,"halibut liver oil","Halibut liver oil","halibut liver oil"
lnhpd,"taxillus sutchuenensis","taxillus sutchuenensis",1,true,"taxillus sutchuenensis","Taxillus sutchuenensis","taxillus sutchuenensis"
lnhpd,"kali sulphuricum","kali sulphuricum",1,true,"kali sulphuricum","Kali sulphuricum","kali sulphuricum"
lnhpd,"aluminum chloride","aluminum chloride",1,true,"aluminum chloride","Aluminum chloride","aluminum chloride"
lnhpd,"hedera helix","hedera helix",1,true,"hedera helix","Hedera helix","hedera helix"
lnhpd,"eupolyphaga sinensis","eupolyphaga sinensis",1,true,"eupolyphaga sinensis","Eupolyphaga sinensis","eupolyphaga sinensis"
lnhpd,"oryza sativa","oryza sativa",1,true,"oryza sativa","Oryza sativa","oryza sativa"
lnhpd,"calendula officinalis","calendula officinalis",1,true,"calendula officinalis","Calendula officinalis","calendula officinalis"
lnhpd,"carbo animalis","carbo animalis",1,true,"carbo animalis","Carbo animalis","carbo animalis"
lnhpd,"succinicum acidum","succinicum acidum",1,true,"succinicum acidum","Succinicum acidum","succinicum acidum"
lnhpd,"sambucus nigra","sambucus nigra",1,true,"sambucus nigra","Sambucus nigra","sambucus nigra"
lnhpd,"brassica oleracea","brassica oleracea",1,true,"brassica oleracea","Brassica oleracea","brassica oleracea"
lnhpd,"combretum raimbaultii","combretum raimbaultii",1,true,"combretum raimbaultii","Combretum raimbaultii","combretum raimbaultii"
lnhpd,"allium sativum","allium sativum",1,true,"allium sativum","Allium sativum","allium sativum"
lnhpd,"alpinia calcarata","alpinia calcarata",1,true,"alpinia calcarata","Alpinia calcarata","alpinia calcarata"
lnhpd,"geranium wilfordii","geranium wilfordii",1,true,"geranium wilfordii","Geranium wilfordii","geranium wilfordii"
lnhpd,"capsicum","capsicum",1,false,"capsicum","Capsicum","capsicum"
lnhpd,"eupatorium perfoliatum","eupatorium perfoliatum",1,true,"eupatorium perfoliatum","Eupatorium perfoliatum","eupatorium perfoliatum"
lnhpd,"leonurus heterophyllus","leonurus heterophyllus",1,true,"leonurus heterophyllus","Leonurus heterophyllus","leonurus heterophyllus"
lnhpd,"cuprum metallicum","cuprum metallicum",1,true,"cuprum metallicum","Cuprum metallicum","cuprum metallicum"
lnhpd,"dolichos lablab","dolichos lablab",1,true,"dolichos lablab","Dolichos lablab","dolichos lablab"
lnhpd,"asparagus cochinchinensis","asparagus cochinchinensis",1,true,"asparagus cochinchinensis","Asparagus cochinchinensis","asparagus cochinchinensis"
lnhpd,"kalium bichromicum","kalium bichromicum",1,true,"kalium bichromicum","Kalium bichromicum","kalium bichromicum"
lnhpd,"syzygium jambolanum","syzygium jambolanum",1,true,"syzygium jambolanum","Syzygium jambolanum","syzygium jambolanum"
lnhpd,"angelica sinensis","angelica sinensis",1,true,"angelica sinensis","Angelica sinensis","angelica sinensis"
lnhpd,"ribes nigrum","ribes nigrum",1,true,"ribes nigrum","Ribes nigrum","ribes nigrum"
lnhpd,"2 propenoic acid 2 methyl polymer with diethenylbenzene compd with 3 1 methyl 2 pyrrolinidinyl pyridine","2 propenoic acid 2 methyl polymer with diethenylbenzene compd with 3 1 methyl 2 pyrrolinidinyl pyridine",1,true,"2 propenoic acid 2 methyl polymer with diethenylbenzene compd with 3 2s 1 methyl 2 pyrrolinidinyl pyridine","2-Propenoic acid, 2-methyl-, polymer with diethenylbenzene, compd. with 3-((2S)-1-methyl-2-pyrrolinidinyl)pyridine","2 propenoic acid 2 methyl polymer with diethenylbenzene compd with 3 1 methyl 2 pyrrolinidinyl pyridine"
lnhpd,"capsicum annuum var annuum","capsicum annuum var annuum",1,true,"capsicum annuum var annuum","Capsicum annuum var. annuum","capsicum annuum var annuum"
lnhpd,"areca catechu","areca catechu",1,true,"areca catechu","Areca catechu","areca catechu"
lnhpd,"3 beta d glucan 3 glucanohydrolase","3 beta d glucan 3 glucanohydrolase",1,false,"3 1 3 1 4 beta d glucan 3 4 glucanohydrolase","3-(1-3,1-4)-beta-D-glucan 3(4)-glucanohydrolase","3 beta d glucan 3 glucanohydrolase"
lnhpd,"hippocastanum vulgare gaertn","hippocastanum vulgare gaertn",1,true,"hippocastanum vulgare gaertn","Hippocastanum vulgare Gaertn.","hippocastanum vulgare gaertn"
lnhpd,"matricaria recutita","matricaria recutita",1,true,"matricaria recutita","Matricaria recutita","matricaria recutita"
lnhpd,"aurum iodatum","aurum iodatum",1,true,"aurum iodatum","Aurum iodatum","aurum iodatum"
lnhpd,"cis 1 2 3 5 trans 4 6 cyclohexanehexol","cis 1 2 3 5 trans 4 6 cyclohexanehexol",1,false,"cis 1 2 3 5 trans 4 6 cyclohexanehexol","Cis-1,2,3,5-trans-4,6-Cyclohexanehexol","cis 1 2 3 5 trans 4 6 cyclohexanehexol"
lnhpd,"scutellaria lateriflora","scutellaria lateriflora",1,true,"scutellaria lateriflora","Scutellaria lateriflora","scutellaria lateriflora"
lnhpd,"ammoniacum gummi","ammoniacum gummi",1,true,"ammoniacum gummi","Ammoniacum gummi","ammoniacum gummi"
lnhpd,"euphrasia officinalis","euphrasia officinalis",1,true,"euphrasia officinalis","Euphrasia officinalis","euphrasia officinalis"
lnhpd,"silybum marianum","silybum marianum",1,true,"silybum marianum","Silybum marianum","silybum marianum"
lnhpd,"rhamnus purshiana","rhamnus purshiana",1,true,"rhamnus purshiana","Rhamnus purshiana","rhamnus purshiana"
lnhpd,"hyriopsis cumingii","hyriopsis cumingii",1,true,"hyriopsis cumingii","Hyriopsis cumingii","hyriopsis cumingii"
lnhpd,"ilex paraguariensis","ilex paraguariensis",1,true,"ilex paraguariensis","Ilex paraguariensis","ilex paraguariensis"
lnhpd,"taraxacum officinale","taraxacum officinale",1,true,"taraxacum officinale","Taraxacum officinale","taraxacum officinale"
lnhpd,"rosmarinus officinalis","rosmarinus officinalis",1,true,"rosmarinus officinalis","Rosmarinus officinalis","rosmarinus officinalis"
lnhpd,"agaricus muscarius","agaricus muscarius",1,true,"agaricus muscarius","Agaricus muscarius","agaricus muscarius"
lnhpd,"calcarea silicica","calcarea silicica",1,true,"calcarea silicica","Calcarea silicica","calcarea silicica"
lnhpd,"natrii sulfas exsiccatus","natrii sulfas exsiccatus",1,true,"natrii sulfas exsiccatus","Natrii sulfas exsiccatus","natrii sulfas exsiccatus"
lnhpd,"eburnamenine 14 carboxylic acid ethyl ester","eburnamenine 14 carboxylic acid ethyl ester",1,true,"3alpha 16alpha eburnamenine 14 carboxylic acid ethyl ester","(3alpha,16alpha)-Eburnamenine-14-carboxylic acid ethyl ester","eburnamenine 14 carboxylic acid ethyl ester"
lnhpd,"aralia nudicaulis","aralia nudicaulis",1,true,"aralia nudicaulis","Aralia nudicaulis","aralia nudicaulis"
lnhpd,"passiflora incarnata","passiflora incarnata",1,true,"passiflora incarnata","Passiflora incarnata","passiflora incarnata"
lnhpd,"beta vulgaris","beta vulgaris",1,true,"beta vulgaris","Beta vulgaris","beta vulgaris"
lnhpd,"tin","tin",1,false,"tin","Tin","tin"
lnhpd,"hydrogen peroxide","hydrogen peroxide",1,true,"hydrogen peroxide","Hydrogen peroxide","hydrogen peroxide"
lnhpd,"eclipta alba","eclipta alba",1,true,"eclipta alba","Eclipta alba","eclipta alba"
lnhpd,"5 methyl 2 cyclohexanol","5 methyl 2 cyclohexanol",1,false,"1r 2s 5r 5 methyl 2 1 methyethyl cyclohexanol","(1R,2S,5R) (-)5-Methyl-2-(1-methyethyl) cyclohexanol","5 methyl 2 cyclohexanol"
lnhpd,"carbo vegetabilis","carbo vegetabilis",1,true,"carbo vegetabilis","Carbo vegetabilis","carbo vegetabilis"
